IDCLIFOR,NOME,FONE1,FONE2,FONECELULAR,EMAIL,DESCRCIDADE
89450,FLAVIO GARCIA,,,67999524122,ilzacesa@hotmail.com,CAMPO GRANDE
91210,FLAVIO GAZZANEO RODRIGUES,           ,,67991287933,,CAMPO GRANDE
50060,FLAVIO GONCALVES,           ,,67999791409,flaviogonca1@hotmail.com,CAMPO GRANDE
75092,FLAVIO HELENO DA SILVA,           ,,67991711980,flaviohelenodasilva@gmail.com,CAMPO GRANDE
72786,FLAVIO HENRIQUE DOS SANTOS,           ,,67998601600,,CAMPO GRANDE
82310,FLAVIO HENRIQUE XAVIER BESSA,           ,,67991580304,flaviohenrique_xavier@hotmail.com,CAMPO GRANDE
65851,FLAVIO JACO CHEKERDEMIAN JUNIOR,           ,,67999827772,fjc.flaviojr@terra.com.br,CAMPO GRANDE
16272,FLAVIO LEITE DE BARROS,,,67998789604,,CORUMBA
94199,FLAVIO LEVINO DA SILVA,           ,,67999712436,,CAMPO GRANDE
55964,FLAVIO LUIS SOUZA,,,67999836981,,MARACAJU
80774,FLAVIO LUIZ BORTOLETTO,           ,,67991454547,,CAMPO GRANDE
83202,FLAVIO LUIZ SPITALETTI ORTEGA,           ,,67998469766,,CAMPO GRANDE
84841,FLAVIO MACEDO ALVES,           ,,67991575240,,CAMPO GRANDE
90647,FLAVIO MARCIO MONTEIRO JUNIOR,,,67992547044,,CAMPO GRANDE
95310,FLAVIO MARTINEZ CABRAL,           ,,67998089965,,CAMPO GRANDE
70276,FLÁVIO PASCOA TELES DE MENEZES E OUTROS,6734731147,,67999778008,,ELDORADO
73441,FLAVIO RENATO BRITES LIMA,           ,,67998245916,,CAMPO GRANDE
72389,FLAVIO RENATO DE OLIVEIRA GUEDES,           ,,67998150055,e.altafrequencia@gmail.com,CAMPO GRANDE
17872,FLAVIO REZENDE VICENTIN,           ,,67999366864,,NIOAQUE
86285,FLAVIO RODRIGO GOMES DE OLIVEIRA,67991886108,,67992953989,,CAMPO GRANDE
34133,FLAVIO RODRIGUES,6732460793,,67991675885,,TERENOS
40532,FLAVIO RODRIGUES CABRERA,6732041989,,67981003973,fruitvida.campogrande@gmail.com,CAMPO GRANDE
81905,FLAVIO RODRIGUES DE SOUSA,           ,,67992226733,,CAMPO GRANDE
80237,FLAVIO RONALDO LOPES,           ,,67999596441,,CAMPO GRANDE
23127,FLAVIO ROSEMBERG DE MATOS,67999066380,,,,CAMPO GRANDE
74597,FLAVIO SANTANA,           ,,67984014130,,CAMPO GRANDE
43736,FLAVIO TESURO TAMASIRO,6730274867,,67996458653,,CAMPO GRANDE
18326,FLAVIO VIEIRA CARVALHO,           ,6733844429,67992042429,,CAMPO GRANDE
94188,FLAVIO VIEIRA DO PRADO,           ,,69992690343,,CAMPO GRANDE
82212,FLAVIO WATANABE YANAZAKI,           ,,67981912472,outzburger@gmail.com,CAMPO GRANDE
92768,FLEURYR DA CRUZ SILVA,           ,,67992388452,,RIO VERDE DE MATO GR
82462,FLEX OFFICE COMERCIO PRODUTOS ESCRITORIO-EPP,           ,,67991691207,financeiro@officeformmato.com.br,CAMPO GRANDE
11803,FLINT COMERCIO DE PRODUTOS OPTICOS LTDA,,,67999064036,,CAMPO GRANDE
81076,FLIPE BURGER LTDA,,,67992915452,annielly.11@hotmail.com,CAMPO GRANDE
73551,FLOR DO CERRADO  COMERCIO VAREJISTA DO PRUDUTOS ALIMENTICIOS LTDA,67993166969,,67998004004,campogrande17@chiquinho.com.br,CAMPO GRANDE
34414,FLORA BRASILIS FARMACIA DE MANIPULACAO LTDA,6732952713,,,,SAO GABRIEL DO OESTE
91282,FLORA DUARTE STRON,           ,,67991736332,,CAMPO GRANDE
73208,FLORACI RIBEIRO DA SILVA,           ,,67992926071,,CAMPO GRANDE
42021,FLORDELICE MIRANDA PEREIRA,           ,,67999836689,,CAMPO GRANDE
67700,FLORENCIO  FLORENTINO BELLIARD,           ,,67996975228,,CAMPO GRANDE
64364,FLORENTINO JARA,           ,,67981151677,,CAMPO GRANDE
76991,FLORESCER CLINICA ESPECIALIZADA EM DESENVOLVIMENTO INFANTIL LTDA,           ,,67998103535,,CAMPO GRANDE
42027,FLORESTE SUPRIMENTO FLORESTAL LTDA,6733311371,,67996893080,,CAMPO GRANDE
73419,FLORI DA SILVA MODELSKI,           ,,67999186670,,CAMPO GRANDE
78569,FLORIANO MEBEIRO SARATT,           ,,67981111490,florianosaratt@hotmail.com,CAMPO GRANDE
59523,FLORINA CUSTODIA DE OLIVEIRA,           ,,67991366278,,CAMPO GRANDE
62235,FLORINDA RIBEIRO DE MOURA,           ,,67996477565,,CAMPO GRANDE
77085,FLORISVAL MARINHO DE MELO,           ,,67998656021,leilagarciadarosa@gmail.com,CAARAPO
79425,FLORISVAL SALLES JUNIOR,           ,,67981623520,,CAMPO GRANDE
20421,FLORIVALDO LEAL NETO,6733019398,,67999369998,,CAMPO GRANDE
69627,FLORIZEU PORTES QUEROBIM,           ,,65998068694,,CAMPO GRANDE
49330,FLOW MARKETING EIRELI,6733827919,,67999045045,daniela@flowms.com.br,CAMPO GRANDE
10351,FLUD E IBRAHIM LTDA,67999820595,,67999820595,IBRACAR.EDU@TERRA.COM.BR,CAMPO GRANDE
91343,FLUXPRESS SOLUCOES EM ENGENHARIA E SISTEMA DE PRESSAO LTDA,6732117391,,,,CAMPO GRANDE
64627,FMF FERRAGEM,           ,,67998399096,,CAMPO GRANDE
58034,FMP4 COMERCIO MEDICAMENTOS LTDA,6733803512,,67992285843,,CAMPO GRANDE
65466,FN MERCADO AUTONOMO LTDA,           ,,67992074097,market4u.cg@gmail.com,CAMPO GRANDE
100128,FO CAR AUTO CENTER LTDA,67992429436,,67992820952,,CAMPO GRANDE
73878,FOCCO CLINICA ODONTOLOGICA LTDA,           ,,67993504994,,CAMPO GRANDE
21451,FOKUS REPRESENTACAO E DISTRIBUIDORA DE ALIMENTOS LTDA,,,65999739401,,CAMPO GRANDE
31981,FONSECA  CONSTRUCOES E EMPREENDIMENTOS,6730268672,,,,CAMPO GRANDE
7977,FONTE PURA COMERCIO DE PURIFICADORES DE AGUA LTDA - EPP,6730273939 ,,,fpufer@hotmail.com,CAMPO GRANDE
18437,"FORCA NOVA AGRICOLA, DISTRIBUIDORA, IMPORTACAO E EXPORTACAO LTDA",6734254900,,67999711737,,DOURADOS
86903,FORMA  ARQUITETURA LTD,,,67984031715,,CAMPO GRANDE
95224,FORNARI CHIPARIA LTDA,           ,,67999624114,,CAMAPUA
62825,FORNELLAR MAQUINAS E EQUIPAMENTOS EIRELI ME,4933661900,,,,PINHALZINHO
1756,FORNELLO INDUSTRIA E COMERCIO DE PAES & ALIMENTOS LTDA ME,6730284128,,67984039820,FORNELOP@TERRA.COM.BR,CAMPO GRANDE
61791,FORTE ALIANCA COMERCIALIZACAO DE BOVINOS LTDA,           ,,,,AQUIDAUANA
66404,FORTE ALIANCA INDUSTRIA E COMERCIO DE ALIMENTOS LTDA,           ,,67992678181,fortealianca2021@outlook.com,CORUMBA
76108,FORTE COMERCIO E CORRETORA DE CEREAIS EIRELI,6733248556,,67992547735,fortecereais@gmail.com,CAMPO GRANDE
78052,FORTE MORENA DISTRIBUIDORA REPRESENTAÇAO LTDA,           ,,67992527025,,CAMPO GRANDE
49834,FORTES COMERCIO DE ALIMENTOS LTDA,6733555194,,67999219988,raimundobatista@fortesalimentos.com.br,CAMPO GRANDE
11728,FORTHE COMERCIAL LTDA,6730421002 ,,,,CAMPO GRANDE
60613,FORTUNATO COELHO GRACA JUNIOR,           ,,43999720672,,CAMPO GRANDE
73929,FP COMERCIO DE CAFES LTDA,           ,,67991763884,paula.ramos@pmaisr.com,CAMPO GRANDE
76495,FP2 COMERCIO DE CAFES LTDA,           ,,11982142885,paula.ramos@pmaisr.com,CAMPO GRANDE
42465,FPB OFTALMOLOGISTAS ASSOCIADOS SS,6730431090,,67981330319,,CAMPO GRANDE
42558,FR EDUCACIONAL LTDA EPP,6733630010,,67992658288,,CAMPO GRANDE
102202,FR4 SERVICOS DE BUFFET LTDA,6733614498 ,           ,67992055952,financeiropaladar@hotmail.com,CAMPO GRANDE
72094,FRACELINA DE OLIVEIRA FLORES MEI,6732865207,,,,CAMAPUA
24853,FRANCA COMERCIAL DE ALIMENTOS LTDA,6732555300,,67991437142,frigorificodebonito@gmail.com,BONITO
68680,"FRANÇA, CANASSA & CIA LTDA EPP.",           ,,67991617581,,CAMPO GRANDE
64392,FRANCELI LEITE ALVES,           ,,67992613414,francelileite@hotmail.com,CAMPO GRANDE
100911,FRANCELINO DA SILVA,           ,,67996358742,,CAMPO GRANDE
80441,FRANCESLAINE DA SILVA GAUNA,67998311863,,67991052016,,CAMPO GRANDE
33865,FRANCHESCO LUIGI TASCILLO,           ,,,,CAMPO GRANDE
78624,FRANCIANE COELHO,           ,,67999692405,,CAMPO GRANDE
34903,FRANCIBELLE NADALIN DA SILVA,           ,,67999041253,francibelle1@gmail.com,CAMPO GRANDE
101037,FRANCIELA CRISTINA PEZARICO ALVES,           ,,67992773487,,CAMPO GRANDE
75171,FRANCIELE APARECIDA NOVAK,           ,,67999253914,,PEDRO GOMES
50920,FRANCIELE CANDOTTI SANTANA,           ,,67981557767,,CAMPO GRANDE
67099,FRANCIELE CRISTINA FADEL,           ,,67999181215,,CAMPO GRANDE
66202,FRANCIELE CRISTINA MEDEIROS DE OLIVEIRA,           ,,67999825721,,NIOAQUE
94809,FRANCIELE DA SILVA MENDES TEODORO,           ,,67992116894,,CAMPO GRANDE
72568,FRANCIELE DUARTE DE SOUZA MARCIANO,           ,,64981642105,,CAMPO GRANDE
77450,FRANCIELE GASPAR DE BARROS,           ,,67991210435,,CAMPO GRANDE
77178,FRANCIELE JENNIFER DE OLIVEIRA BATISTA,           ,,67998818898,franfrancisle@hotmail.com,AQUIDAUANA
60790,FRANCIELE LOPES DE SOUZA,           ,,67992956344,,CAMPO GRANDE
100188,FRANCIELE OLIVEIRA PEREIRA,           ,,67992953438,FOCUSSCONTABIL@GMAIL.COM,CAMPO GRANDE
50256,FRANCIELE VIEIRA DA SILVA,           ,,67991415034,,CAMPO GRANDE
72063,FRANCIELI BALBINOT MUNIZ DE ANDRADE,           ,,67984621423,,CAMPO GRANDE
53400,FRANCIELLE DAIANE BATISTA URIAS,67992991027,,,,CAMPO GRANDE
93045,FRANCIELLE DE SOUZA LIMA GARDINO,,,67996195020,fraciellesouzalima@gmail.com,CAMPO GRANDE
70218,FRANCIELLE RIBEIRO CORDEIRO,           ,,67996460501,,CAMPO GRANDE
49663,FRANCIELLE TOMASINE,           ,,67992253255,frant84@hotmail.com,CAMPO GRANDE
8952,FRANCIELLY BUZINHANI FERREIRA ME,6733544020 ,,67992726742,fran_multimarcas@hotmail.com,CAMPO GRANDE
63043,FRANCIELLY DA SILVA  ALBERTI,           ,,67996206970,a.francilly@gmail.com,CAMPO GRANDE
74844,FRANCIELLY NATHALI DE OLIVEIRA SILVA,           ,,67992392775,,CAMPO GRANDE
61449,FRANCIELLY TERRA DE ARRUDA FRNCISCO,           ,,67993401195,,CAMPO GRANDE
4392,FRANCIELO BRONGNOLI,6734815705 ,,67992897777,,CAMPO GRANDE
78014,FRANCIELO DEOTTI,           ,,67999710030,,SAO GABRIEL DO OESTE
61215,FRANCIELZE ALMEIDA ROSA,           ,,67981355042,,CAMPO GRANDE
93201,FRANCILAINE RIBEIRA DE LIMA,           ,,,,CAMPO GRANDE
92915,FRANCIMAR ARAUJO DOMINGOS,           ,,67991444477,,CAMPO GRANDE
100355,FRANCIMAR CORDEIRO DA SILVA,           ,,33988966578,,CAMPO GRANDE
73767,FRANCIMAR CORREIA CRELIS,           ,,67999130446,francacrelis@gmail.com,CAMPO GRANDE
97752,FRANCINALDO ALVEZ PINHEIRO,           ,,87999514147,,RIBAS DO RIO PARDO
48243,FRANCINALDO FERREIRA DE MELO,           ,,67984843031,,CAMPO GRANDE
74081,FRANCINALDO SILVA  ARAUJO,           ,,67997151312,,CAMPO GRANDE
81072,FRANCINE MONTEIRO,           ,,67981114346,,CAMPO GRANDE
99228,FRANCINE SALGUEIRO,           ,,67984568150,fsloubert@gmail.com,CAMPO GRANDE
77790,FRANCINE SALGUEIRO,           ,,67984568150,,CAMPO GRANDE
95078,FRANCINEIDE APARECIDA GOLART ESCOBAR,           ,,67999962456,,MIRANDA
66218,FRANCINEIDE BAES DE LIMA 82334323187,67992634143,,,,CAMPO GRANDE
66313,FRANCINEIDE LOPES DA CRUZ,67999382809,,67999382809,FRANCINEIDE.LOPES@HOTMAIL.COM,SIDROLANDIA
59225,FRANCINEIDE PINHEIRO DE SOUZA VALERIO,           ,,67999678322,,CAMPO GRANDE
54470,FRANCIRLEI SALAZAR FRANCA,           ,,67991125356,francirleisf@hotmail.com,CAMPO GRANDE
63148,FRANCIS FERREIRA FRANCO,           ,,67992295817,,CAMPO GRANDE
88122,FRANCIS ILTON SIQUEIRA DA SILVA,           ,,67993056889,,CAMPO GRANDE
17196,FRANCIS NADJA BORGES,6733881411,,67992131144,,CAMPO GRANDE
62299,FRANCIS THOMAZ GARCIA MENDES,           ,,67998373122,francistgmendes@gmail.com,CAMPO GRANDE
62926,FRANCISCA BARBOSA DE OLIVEIRA,           ,,,,CAMPO GRANDE
50498,FRANCISCA CAMARGO ARECO LOPES,           ,,67998040340,,TERENOS
83691,FRANCISCA DA SILVA SA,           ,,67999690379,,CAMPO GRANDE
95436,FRANCISCA DIAS OLIVEIRA DOS SANTOS,           ,,67991998897,,CAMPO GRANDE
19335,FRANCISCA EVANGELISTA TEODORO DA SILVA,67999834667,6733419376,67996565777,flaviateodoradepaula@hotmail.com,CAMPO GRANDE
57190,FRANCISCA FERNANDA FERREIRA LIMA,           ,,67991824000,,CAMPO GRANDE
57734,FRANCISCA JUSTINA TEIXEIRA,6733612358,,,,CAMPO GRANDE
66942,FRANCISCA LUCIENE TIBURTINO,           ,,67991776473,,CAMPO GRANDE
60975,FRANCISCA MENDES DE CASTRO,           ,,67993018153,,CAMPO GRANDE
37739,FRANCISCA MUNHOS TOME SOARES,           ,,67998767291,,SAO GABRIEL DO OESTE
12860,FRANCISCA PESSOA DE ABREU BOSSAY,,,67992815674,,CAMPO GRANDE
35772,FRANCISCA RAMONA DA SILVA,6733851792,,67992061497,,CAMPO GRANDE
80953,FRANCISCA SILVA DOS SANTOS,           ,,67984737650,,CAMPO GRANDE
73683,FRANCISCA SOARES DE FREITAS 20010451153,           ,,67992456881,,CAMPO GRANDE
10375,FRANCISCA VALERIA COSTA E COSTA,,,67999825123,,SIDROLANDIA
55166,FRANCISCA VIEIRA RIBEIRO,           ,,67999919709,,CAMPO GRANDE
92417,FRANCISCA ZULEICA PEREIRA BRITO,           ,,67999715560,,CAMPO GRANDE
36806,FRANCISCARLOS BACCIOTTI,           ,,67992725767,,CAMPO GRANDE
76520,FRANCISCARLOS RIBEIRO BACCIOTTI ME,           ,,67992725767,carlosbacciotti@gmail.com,CAMPO GRANDE
26765,FRANCISCO ADRIANO,           ,,67992809075,,TERENOS
61251,FRANCISCO ALBERTO OLIVEIRA,           ,,67996831780,,PORTO MURTINHO
55099,FRANCISCO ALUIZIO ALBUQUERQUE  COSTA,           ,,67992663615,,CAMPO GRANDE
67594,FRANCISCO ALVES DA SILVA,           ,,67992696726,,CAMPO GRANDE
37224,FRANCISCO ALVES DE SOUZA,           ,,67999151536,,CAMPO GRANDE
61092,FRANCISCO ALVES MAIA NETO,           ,,67992046027,,ANHANDUI
62497,FRANCISCO ALVES NETO,           ,,67981074795,,CAMPO GRANDE
94483,FRANCISCO ALVES QUEIROZ JUNIOR,           ,,67981011112,,CAMPO GRANDE
92075,FRANCISCO ANISIO DOS SANTOS,67991133348,,,,CAMPO GRANDE
52283,FRANCISCO ANTONIO DE OLIVERIA,,,67992187752,,CAMPO GRANDE
54667,FRANCISCO ANTONIO GUIMARAES FILHO,           ,,67992473254,,CAMPO GRANDE
35078,FRANCISCO APARECIDO PIRES,6732532003,,,,CAMPO GRANDE
57183,FRANCISCO ASSIS CARVALHO,           ,,67981237373,,CAMPO GRANDE
61446,FRANCISCO ASSIS DE CARVALHO,67981806927,,67999501800,franciscoassisdecarvalho21@gmail.com,CAMPO GRANDE
69565,FRANCISCO BARBOZA SOARES,           ,,67996347841,fbsoares.chicao@gmail.com,CAMPO GRANDE
19303,FRANCISCO BOSCHETTI,6732361396,,67999658835,,NIOAQUE
169,FRANCISCO C. MATIAS,1832696802 ,,,,PIRAPOZINHO
59611,FRANCISCO CAMILO ZOCANTE SALVATINO,67992142771,,,,CAMPO GRANDE
72216,FRANCISCO CAMPOS DO NASCIMENTO,           ,,67999991079,,CAMPO GRANDE
84524,FRANCISCO CANDIDO SOUSA  DA SILVA,67999917481,,67991278321,,CAMPO GRANDE
44758,FRANCISCO CURY NETO,           ,,67999711663,,DOURADOS
38225,FRANCISCO DA SILVA FLORENTINO,67992516214,,67984221374,,TERENOS
88282,FRANCISCO DAS CHAGAS FERNANDES,           ,,67999060675,,CAMPO GRANDE
87354,FRANCISCO DAS CHAGAS MORENO,67993352261,,67991474407,,CAMPO GRANDE
100091,FRANCISCO DE ASSIS DIAS,           ,,67984145777,,CAMPO GRANDE
86918,FRANCISCO DE ASSIS FERREIRA DA SILVA,           ,,67981440266,,CAMPO GRANDE
33594,FRANCISCO DE ASSIS FERREIRA DE AQUINO,           ,,67998622275,,CORGUINHO
79476,FRANCISCO DE ASSIS SOUZA,6733849955,,,,CAMPO GRANDE
37255,FRANCISCO DE FIGUEIREDO CORREA,           ,6733633690,67999854306,,CAMPO GRANDE
1377,FRANCISCO DE LIMA BENEVIDES,,,67999278407,,CAMPO GRANDE
67148,FRANCISCO DE PÁULA,           ,,67999642048,,CAMPO GRANDE
86421,FRANCISCO DE PAULA RIBEIRO JUNIOR,           ,,67996083737,fernanda.barbura@hotmail.com,ROCHEDO
11515,FRANCISCO DOS SANTOS,,,67992376244,,CAMPO GRANDE
90528,FRANCISCO DOS SANTOS BRITO,           ,,67992733056,,RIBAS DO RIO PARDO
71456,FRANCISCO DOUGLAS ALVES,           ,,67996301768,mercadosao@outlook.com,QUEBRA COCO
68769,FRANCISCO DOUGLAS ALVES,           ,,67999844050,douglasalves2096@icloud.com,SIDROLANDIA
64323,FRANCISCO DURVAL DE SENA,           ,,67992612610,,CAMPO GRANDE
81457,FRANCISCO EDILBERTO OLIVEIRA LIMA,           ,,67999819912,,CAMPO GRANDE
100568,FRANCISCO EDIVALDO PEREIRA,           ,,67999181913,,CHAPADAO DO SUL
79740,FRANCISCO EDUARDO DA SILVA,           ,,67981375649,,CAMPO GRANDE
46199,FRANCISCO ELIAS DE MACEDO,67992940665,,67996860412,,CAMPO GRANDE
82750,FRANCISCO ELIAS NETO,15998125665,,15981073198,,NIOAQUE
16682,FRANCISCO EVANGELISTA DE OLIVEIRA FILHO,           ,,67999652419,,CAMPO GRANDE
94371,FRANCISCO FABIANO DA SILVA CHAVES,           ,,67999326442,,BONITO
45259,FRANCISCO FELIPE,           ,,67992099111,,CAMPO GRANDE
84249,FRANCISCO GARALDO DE BRITO,           ,,67991165474,,CAMPO GRANDE
41461,FRANCISCO GARCIA BARRINHA,67991088175,,67999545656,,DOURADOS
94971,FRANCISCO GERALDO SOARES,           ,,67992587825,,CAMPO GRANDE
59162,FRANCISCO GOMES SILVA,           ,,67996219080,,RIBAS DO RIO PARDO
53956,FRANCISCO GOMES SOARES FILHO,           ,,67991972739,,CAMPO GRANDE
92998,FRANCISCO GONGORA ORTEGA,           ,,34652453080,fgongoraortega@icloud.com,DOURADOS
85546,FRANCISCO HARUO SASAKI,           ,,67992973666,haruo_org@hotmail.com,TERENOS
32569,FRANCISCO HENRIQUE VEBER,67999630270,,,,COXIM
74384,FRANCISCO HERRERO MARTINS,           ,,67996010103,,CAMPO GRANDE
87359,FRANCISCO INÁCIO DA SILVA,           ,,,,TERENOS
58936,FRANCISCO ITENAGORAS DE ALMEIDA,           ,,67999823668,,CAMPO GRANDE
54098,FRANCISCO JOAO ANDRIGHETTO,           ,,67999882022,,CHAPADAO DO SUL
88666,FRANCISCO JOAQUIM ABARCA RAMIREZ,67996097709,,67992893504,,CAMPO GRANDE
23799,FRANCISCO JONAS DE SOUZA,,,67992080975,,CAMPO GRANDE
75615,FRANCISCO JOSE DE CARVALHO,           ,,67998335030,,BODOQUENA
60526,FRANCISCO JOSE PEDRO,           ,,67992734215,,CAMPO GRANDE
40771,FRANCISCO JOSE VIDAL,           ,,67981511038,,CAMPO GRANDE
62989,FRANCISCO JOSE VIERIA ESPINDOLA,           ,,67999766789,,CAMPO GRANDE
94633,FRANCISCO LEANDRO DEUSDARA,           ,,67993402443,francisco.leandro.deus@gmail.com,CAMPO GRANDE
73192,FRANCISCO LEVI FERREIRA COSTA,           ,,67991394974,leviferreiracosta1@gmail.com,CAMPO GRANDE
93543,FRANCISCO LINO DA SILVA,67996760244,,,,COXIM
78360,FRANCISCO LUCAS V DA SILVA,           ,,67984247530,,CAMPO GRANDE
100880,FRANCISCO LUIZ DA SILVA,           ,,67992159180,,CAMPO GRANDE
66992,FRANCISCO MARQUES,           ,,67999824156,,CAMPO GRANDE
94714,FRANCISCO MOURA SOUSA,,,67992272976,antonnykaue01@gmail.com,CAMPO GRANDE
5825,FRANCISCO NELSON DE OLIVEIRA,,,67999820746,,CAMPO GRANDE
74685,FRANCISCO NEVES JUNIOR,           ,,67981380760,fconeves1965@gmail.com,CAMPO GRANDE
80758,FRANCISCO NOLASCO DE LIMA,           ,,67992241168,,CAMPO GRANDE
87204,FRANCISCO OLAVO SILVA DE ANDRADE,           ,,67984675080,,CAMPO GRANDE
68914,FRANCISCO OLIVEIRA CARNEIRO,           ,,67984348017,,FIGUEIRAO
46866,FRANCISCO OLIVEIRA HILARIO - ME,67981706940,,,anaclaudiamarquess@hotmail.com,AGUA CLARA
55763,FRANCISCO ORLANDO TAMIOZO,           ,,67992939336,,CAMPO GRANDE
7767,FRANCISCO OTAVIANO WEHLING ILGENFRITZ,,,67992171717,,CAMPO GRANDE
43197,FRANCISCO PATRICIO DE LIMA,6732361129,,67984015550,,NIOAQUE
66461,FRANCISCO PAULA RIBEIRO,           ,,67996519290,,CAMPO GRANDE
55424,FRANCISCO PAULO VENTURA,           ,,67981503670,,CAMPO GRANDE
66752,FRANCISCO PORTES JUNIOR,           ,,67993045167,,JARDIM
72722,FRANCISCO RAMAO MESA MOREL,           ,,67992836694,,CAMPO GRANDE
47652,FRANCISCO RODRIGUES DE OLIVEIRA,,,67992044376,,CAMPO GRANDE
94549,FRANCISCO ROGRIGUES DE CASTRO,           ,,67992855420,,CAMPO GRANDE
69265,FRANCISCO ROTTA NETTO,           ,,67999813979,,CAMPO GRANDE
63073,FRANCISCO SEBASTIAO DA SILVA JUNIOR ME,           ,,67996959626,pontofriojardim@gmail.com,JARDIM
59850,FRANCISCO SERGIO MULLER RIBEIRO,           ,,67999563638,,CAMPO GRANDE
43576,FRANCISCO SOARES DE SOUZA,6730299989,,67991093102,,CAMPO GRANDE
74012,FRANCISCO TEOTONIO DE MEDEIROS FILHO,6733263345,,67999827745,,CAMPO GRANDE
75339,FRANCISCO VIEIRA DA SILVA,,,67991310487,,CAMPO GRANDE
64449,FRANCISCO VIEIRA DE OLIVEIRA,           ,,67992680595,,CAMPO GRANDE
83251,FRANCISCO VILMAR SANTOS DAS NEVES,,,67984077000,,PONTA PORA
57511,FRANCISCO WELLINGTON NASCIMENTO DE ALENCAR,,,67992758768,,CAMPO GRANDE
73318,FRANCISLAINE DA COSTA BALBINO,           ,,67991695957,,CAMPO GRANDE
97363,FRANCISLAINE NUNES CACERES DA SILVA DAMASCENO,           ,,67992118055,,ANASTACIO
76811,FRANCISLENE CACHO DE ANDRADE DE CARVALHO,           ,,67998169938,francacho_cg@hotmail.com,CAMPO GRANDE
9665,FRANCO LEANDRO DE SOUZA,6733166700 ,6733528991 ,67992935672,escarpinatisc@gmail.com,BONITO
46112,FRANCO MARQUEZ DE GODOY,           ,,67981263994,,CAMPO GRANDE
60838,FRANCOIS DUCHINI KERTIS,           ,,67992503535,,CAMPO GRANDE
74124,FRANCYS LARA LOURENCON CESTARI,           ,,11978004097,,TRES LAGOAS
83091,FRANCYS LOIDE LACERDA DA SILVA,           ,,67999254977,,CAMPO GRANDE
74772,FRANFRITU`S AMERICAN CHIKEN LTDA,6732118880,,67992062996,FRANFRITUS@GMAIL.COM,CAMPO GRANDE
20026,FRANGO NA BRASA EIRELI,6730275465,,67991744004,,CAMPO GRANDE
22980,FRANGOLANDIA LTDA ME,6733424165,6733423647,,,CAMPO GRANDE
23129,FRANK DE SOUZA MEDEIROS,           ,,67992228888,,CAMPO GRANDE
66426,FRANKLIN AJALA CASANO,           ,,67999301971,,CAMPO GRANDE
91570,FRANKLIN DE MELO ALMEIDA,           ,,21980033965,,CAMPO GRANDE
62814,FRANKLIN ESCOBAR APAZA EIRELI,6732310624,,,,LADARIO
76637,FRANKLIN FREDDY RAMIREZ YUPANQUI,           ,,,,CAMPO GRANDE
110381,FRANKLIN KAPPELER FLORES,6732012734,           ,67991391323,kappeler@bol.com.br,CAMPO GRANDE
84685,FRANKLIN SILVA MAIA,           ,,67992614521,,CAMPO GRANDE
88392,FRANSCICO GALVAO DO SANTOS,           ,,67992818544,,CAMPO GRANDE
56935,FRANSCICO LEO ROTILLI,,,67999639339,,SAO GABRIEL DO OESTE
54949,FRANSCISCO CRISTIANO RIBEIRO SOARES,           ,,67991399090,,CAMPO GRANDE
70862,FRANSCISCO DE ASSIS DIVINO,67984532381,,,,CAMPO GRANDE
66608,FRANSCISCO DOS SANTOS SILVA,           ,,67999603492,,CAMPO GRANDE
29349,FRANSIELY BATISTA ZAGO NOVAES,           ,,67992168139,fransielybatista@hotmail.com,CAMPO GRANDE
57150,FRANSUELY APARECIDA BAREM GUPPI,67991270516,,67992586202,fraanbarem@gmail.com,CAMPO GRANDE
93360,FRATUCELLO & AUGUSTO,1935235756,,,aventaisrc@hotmail.com,RIO CLARO
72387,FRAUDITE TAVARES BARBOSA MONTANI,           ,,67991703743,,CAMPO GRANDE
72066,FRED CONVENIENCIA LTDA,           ,,67999895767,jvelosoms1@gmail.com,CAMPO GRANDE
61259,FRED HENRIQUE VIEIRA LOPEZ,           ,,67999344027,,CORUMBA
8066,FRED KENZI GUENKA,6733421794 ,,67999831174,,CAMPO GRANDE
30516,FREDDY MANOEL AYACHE,           ,,67992171010,,CAMPO GRANDE
63177,FREDERICO ALBERTO GONÇALES,           ,,67999435060,,CAMPO GRANDE
63332,FREDERICO BORGES STELLA,           ,,67999861016,,BONITO
57025,FREDERICO DA SILVA MAGALHAES,           ,,67992745717,,SIDROLANDIA
66398,FREDERICO DE MEDEIROS JUNIOR,           ,,67981460718,f.mjunior@hotmail.com,CAMPO GRANDE
64575,FREDERICO FARIA DE QUEIROZ,           ,,67992414243,,CAMPO GRANDE
100538,FREDERICO FELIX SARAVY JUNIOR,           ,,67992349275,,CAMPO GRANDE
57694,FREDERICO GASPERIN,           ,,67999812979,,RIO VERDE DE MATO GR
61426,FREDERICO GUIMARAES,           ,,67996197229,,CAMPO GRANDE
2034,FREDERICO LUIZ GONÇALVES,6733419986 ,,67999839718,,CAMPO GRANDE
59242,FREDERIK FICHMANN,67996008301,,67999088042,,CAMPO GRANDE
89957,FREDINALDO DE SOUZA,           ,,67999310074,ESOUZAFRED72@GMAIL.COM,RIBAS DO RIO PARDO
28384,FREDRICH GASTRONOMIIA LTDA,,,67999852600,alexandref8@terra.com.br,BONITO
57323,FREECOOK BRASIL COEMRCIO DE MAQUINAS LTDA,1933249787,,,,CAMPINAS
